close_time,start_time,end_time,sentiment,TICKER,OPEN,HIGH,LOW,CLOSE,VOL
Mon Jan 09 14:00:00 +0000 2012,Mon Jan 09 14:00:47 +0000 2012,Mon Jan 09 14:04:49 +0000 2012,0.05181895485466914,AAPL2,423.57,423.75,423.37,423.38,4400
Mon Jan 09 14:05:00 +0000 2012,Mon Jan 09 14:05:55 +0000 2012,Mon Jan 09 14:09:26 +0000 2012,0.06183787878787879,AAPL2,423.35,423.5,423.23,423.4,11240
Mon Jan 09 14:10:00 +0000 2012,Mon Jan 09 14:10:28 +0000 2012,Mon Jan 09 14:14:54 +0000 2012,0.2128038961038961,AAPL2,423.37,424.66,423.37,424.35,8981
Mon Jan 09 14:15:00 +0000 2012,Mon Jan 09 14:15:50 +0000 2012,Mon Jan 09 14:19:57 +0000 2012,0.12977626262626263,AAPL2,424.45,424.99,424.45,424.805,6100
Mon Jan 09 14:20:00 +0000 2012,Mon Jan 09 14:20:39 +0000 2012,Mon Jan 09 14:24:42 +0000 2012,0.13006277056277055,AAPL2,424.84,424.915,424.59,424.74,5759
Mon Jan 09 14:25:00 +0000 2012,Mon Jan 09 14:25:59 +0000 2012,Mon Jan 09 14:29:54 +0000 2012,0.0903966192537621,AAPL2,424.69,424.82,424.37,424.385,6150
Mon Jan 09 14:30:00 +0000 2012,Mon Jan 09 14:30:25 +0000 2012,Mon Jan 09 14:34:59 +0000 2012,0.01492171717171718,AAPL2,424.41,424.7,424.41,424.525,4300
Mon Jan 09 14:35:00 +0000 2012,Mon Jan 09 14:35:59 +0000 2012,Mon Jan 09 14:39:52 +0000 2012,0.15708333333333332,AAPL2,424.54,424.68,424.355,424.66,19081
Mon Jan 09 14:40:00 +0000 2012,Mon Jan 09 14:40:47 +0000 2012,Mon Jan 09 14:44:43 +0000 2012,0.07174242424242425,AAPL2,424.575,424.9,424.575,424.7,5991
Mon Jan 09 14:45:00 +0000 2012,Mon Jan 09 14:45:34 +0000 2012,Mon Jan 09 14:49:44 +0000 2012,-0.050687003968253964,AAPL2,424.69,424.92,424.69,424.83,4859
Mon Jan 09 14:50:00 +0000 2012,Mon Jan 09 14:50:54 +0000 2012,Mon Jan 09 14:54:59 +0000 2012,0.11399377705627707,AAPL2,424.79,424.83,424.3,424.31,6533
Mon Jan 09 14:55:00 +0000 2012,Mon Jan 09 14:55:53 +0000 2012,Mon Jan 09 14:59:41 +0000 2012,0.0314040404040404,AAPL2,424.42,424.42,423.15,423.15,19041
Mon Jan 09 15:00:00 +0000 2012,Mon Jan 09 15:00:49 +0000 2012,Mon Jan 09 15:04:50 +0000 2012,0.1133743235930736,AAPL2,423.09,423.23,422.5,423.17,38190
Mon Jan 09 15:05:00 +0000 2012,Mon Jan 09 15:05:49 +0000 2012,Mon Jan 09 15:09:58 +0000 2012,0.17600757575757578,AAPL2,423.19,423.65,423.01,423.5,14752
Mon Jan 09 15:10:00 +0000 2012,Mon Jan 09 15:11:37 +0000 2012,Mon Jan 09 15:14:56 +0000 2012,0.08415787337662337,AAPL2,423.525,423.765,423.27,423.49,8948
Mon Jan 09 15:15:00 +0000 2012,Mon Jan 09 15:15:29 +0000 2012,Mon Jan 09 15:19:38 +0000 2012,0.1740547138047138,AAPL2,423.49,423.54,422.59,422.62,13613
Mon Jan 09 15:20:00 +0000 2012,Mon Jan 09 15:20:52 +0000 2012,Mon Jan 09 15:24:37 +0000 2012,0.09107683982683983,AAPL2,422.57,423.17,422.57,422.97,8083
Mon Jan 09 15:25:00 +0000 2012,Mon Jan 09 15:25:58 +0000 2012,Mon Jan 09 15:29:54 +0000 2012,0.15844155844155844,AAPL2,422.93,423.26,422.9,423.19,5775
Mon Jan 09 15:30:00 +0000 2012,Mon Jan 09 15:30:45 +0000 2012,Mon Jan 09 15:34:59 +0000 2012,0.021745355339105335,AAPL2,423.11,423.26,422.9,423.01,5400
Mon Jan 09 15:35:00 +0000 2012,Mon Jan 09 15:35:17 +0000 2012,Mon Jan 09 15:39:41 +0000 2012,0.05900132275132275,AAPL2,422.97,423.16,422.88,423.15,7694
Mon Jan 09 15:40:00 +0000 2012,Mon Jan 09 15:40:59 +0000 2012,Mon Jan 09 15:44:45 +0000 2012,0.11514204545454546,AAPL2,423.17,423.25,422.7,422.96,15040
Mon Jan 09 15:45:00 +0000 2012,Mon Jan 09 15:45:20 +0000 2012,Mon Jan 09 15:49:42 +0000 2012,0.15170238095238092,AAPL2,422.96,423.03,422.25,422.26,21894
Mon Jan 09 15:50:00 +0000 2012,Mon Jan 09 15:50:49 +0000 2012,Mon Jan 09 15:54:55 +0000 2012,0.1877104978354978,AAPL2,422.24,422.57,421.9,421.93,19603
Mon Jan 09 15:55:00 +0000 2012,Mon Jan 09 15:55:52 +0000 2012,Mon Jan 09 15:59:45 +0000 2012,0.14121696127946126,AAPL2,421.92,422.04,421.65,421.79,23972
Mon Jan 09 16:00:00 +0000 2012,Mon Jan 09 16:00:43 +0000 2012,Mon Jan 09 16:04:50 +0000 2012,0.03690467171717171,AAPL2,421.8,422.11,421.52,421.68,28305
Tue Jan 10 09:35:00 +0000 2012,Tue Jan 10 09:36:08 +0000 2012,Tue Jan 10 09:39:33 +0000 2012,0.1226010101010101,AAPL2,425.955,426.0,424.585,425.13,59628
Tue Jan 10 09:40:00 +0000 2012,Tue Jan 10 09:40:46 +0000 2012,Tue Jan 10 09:42:06 +0000 2012,0.1037878787878788,AAPL2,425.16,425.3,424.26,424.87,29111
Tue Jan 10 09:45:00 +0000 2012,Tue Jan 10 09:45:57 +0000 2012,Tue Jan 10 09:49:58 +0000 2012,-0.07837962962962963,AAPL2,424.78,425.35,424.64,425.1,16529
Tue Jan 10 09:50:00 +0000 2012,Tue Jan 10 09:50:06 +0000 2012,Tue Jan 10 09:53:50 +0000 2012,0.10637626262626262,AAPL2,425.14,425.25,424.21,424.61,20978
Tue Jan 10 09:55:00 +0000 2012,Tue Jan 10 09:55:35 +0000 2012,Tue Jan 10 09:59:56 +0000 2012,0.06579365079365078,AAPL2,424.64,424.88,423.91,424.34,16842
Tue Jan 10 10:00:00 +0000 2012,Tue Jan 10 10:00:50 +0000 2012,Tue Jan 10 10:04:24 +0000 2012,0.18602272727272726,AAPL2,424.42,424.5,423.61,424.41,25941
Tue Jan 10 10:05:00 +0000 2012,Tue Jan 10 10:05:22 +0000 2012,Tue Jan 10 10:09:57 +0000 2012,0.2068560606060606,AAPL2,424.49,425.23,424.48,425.19,15959
Tue Jan 10 10:10:00 +0000 2012,Tue Jan 10 10:10:54 +0000 2012,Tue Jan 10 10:12:59 +0000 2012,0.20225869809203142,AAPL2,425.22,425.22,424.34,425.13,21344
Tue Jan 10 10:15:00 +0000 2012,Tue Jan 10 10:16:55 +0000 2012,Tue Jan 10 10:19:54 +0000 2012,0.06448863636363636,AAPL2,425.19,425.56,425.06,425.19,24933
Tue Jan 10 10:20:00 +0000 2012,Tue Jan 10 10:20:40 +0000 2012,Tue Jan 10 10:24:28 +0000 2012,0.05471212121212121,AAPL2,425.215,425.3,424.82,424.89,5962
Tue Jan 10 10:25:00 +0000 2012,Tue Jan 10 10:25:59 +0000 2012,Tue Jan 10 10:29:35 +0000 2012,0.21166666666666667,AAPL2,424.86,424.9,424.39,424.39,6969
Tue Jan 10 10:30:00 +0000 2012,Tue Jan 10 10:30:41 +0000 2012,Tue Jan 10 10:34:57 +0000 2012,0.037803030303030304,AAPL2,424.4,424.445,423.89,424.315,15767
Tue Jan 10 10:35:00 +0000 2012,Tue Jan 10 10:35:58 +0000 2012,Tue Jan 10 10:38:47 +0000 2012,0.2568181818181818,AAPL2,424.32,424.5,423.89,424.5,5700
Tue Jan 10 10:40:00 +0000 2012,Tue Jan 10 10:40:10 +0000 2012,Tue Jan 10 10:44:48 +0000 2012,0.23494949494949494,AAPL2,424.51,424.86,424.51,424.51,8147
Tue Jan 10 10:45:00 +0000 2012,Tue Jan 10 10:45:58 +0000 2012,Tue Jan 10 10:48:52 +0000 2012,0.09215067340067341,AAPL2,424.55,424.77,424.5,424.5,4559
Tue Jan 10 10:50:00 +0000 2012,Tue Jan 10 10:50:38 +0000 2012,Tue Jan 10 10:54:56 +0000 2012,0.2147383996212121,AAPL2,424.46,424.75,424.45,424.71,7100
Tue Jan 10 10:55:00 +0000 2012,Tue Jan 10 10:55:57 +0000 2012,Tue Jan 10 10:59:28 +0000 2012,0.2296996753246753,AAPL2,424.72,424.77,423.95,423.99,14818
Tue Jan 10 11:00:00 +0000 2012,Tue Jan 10 11:00:59 +0000 2012,Tue Jan 10 11:04:49 +0000 2012,-0.039999999999999994,AAPL2,424.02,424.67,424.02,424.52,9315
Tue Jan 10 11:05:00 +0000 2012,Tue Jan 10 11:05:35 +0000 2012,Tue Jan 10 11:09:56 +0000 2012,0.16385317460317458,AAPL2,424.52,424.69,424.35,424.51,9366
Tue Jan 10 11:10:00 +0000 2012,Tue Jan 10 11:10:27 +0000 2012,Tue Jan 10 11:14:53 +0000 2012,0.005825396825396828,AAPL2,424.5,424.745,424.47,424.7,6673
Tue Jan 10 11:15:00 +0000 2012,Tue Jan 10 11:15:41 +0000 2012,Tue Jan 10 11:19:51 +0000 2012,0.06418686868686868,AAPL2,424.65,424.91,424.39,424.81,13554
Tue Jan 10 11:20:00 +0000 2012,Tue Jan 10 11:20:57 +0000 2012,Tue Jan 10 11:24:44 +0000 2012,0.22877272727272727,AAPL2,424.77,424.95,424.77,424.78,8188
Tue Jan 10 11:25:00 +0000 2012,Tue Jan 10 11:25:51 +0000 2012,Tue Jan 10 11:29:53 +0000 2012,0.12325757575757575,AAPL2,424.75,424.96,424.57,424.57,5293
Tue Jan 10 11:30:00 +0000 2012,Tue Jan 10 11:30:49 +0000 2012,Tue Jan 10 11:34:59 +0000 2012,0.15090719696969696,AAPL2,424.65,424.65,424.35,424.56,4847
Tue Jan 10 11:35:00 +0000 2012,Tue Jan 10 11:35:55 +0000 2012,Tue Jan 10 11:39:52 +0000 2012,0.10760811237373738,AAPL2,424.58,424.83,424.52,424.62,1500
Tue Jan 10 11:40:00 +0000 2012,Tue Jan 10 11:40:59 +0000 2012,Tue Jan 10 11:44:58 +0000 2012,0.02181302824159967,AAPL2,424.56,424.61,423.96,423.98,8257
Tue Jan 10 11:45:00 +0000 2012,Tue Jan 10 11:45:52 +0000 2012,Tue Jan 10 11:49:54 +0000 2012,0.011712962962962958,AAPL2,424.01,424.19,423.9,424.19,2343
Tue Jan 10 11:50:00 +0000 2012,Tue Jan 10 11:50:47 +0000 2012,Tue Jan 10 11:54:56 +0000 2012,0.05246212121212121,AAPL2,424.18,424.2,423.94,423.95,7539
Tue Jan 10 11:55:00 +0000 2012,Tue Jan 10 11:55:55 +0000 2012,Tue Jan 10 11:59:37 +0000 2012,0.04597306397306397,AAPL2,423.81,424.07,423.76,424.07,2800
Tue Jan 10 12:00:00 +0000 2012,Tue Jan 10 12:00:59 +0000 2012,Tue Jan 10 12:04:48 +0000 2012,0.14065873015873015,AAPL2,424.0,424.01,423.35,423.35,11513
Tue Jan 10 12:05:00 +0000 2012,Tue Jan 10 12:05:57 +0000 2012,Tue Jan 10 12:09:34 +0000 2012,0.039999999999999994,AAPL2,423.33,423.42,423.1,423.42,25233
Tue Jan 10 12:10:00 +0000 2012,Tue Jan 10 12:10:54 +0000 2012,Tue Jan 10 12:14:04 +0000 2012,0.07817496392496391,AAPL2,423.4,423.55,423.29,423.5,3180
Tue Jan 10 12:15:00 +0000 2012,Tue Jan 10 12:15:59 +0000 2012,Tue Jan 10 12:19:29 +0000 2012,0.29993055555555553,AAPL2,423.58,423.67,423.31,423.31,3755
Tue Jan 10 12:20:00 +0000 2012,Tue Jan 10 12:20:53 +0000 2012,Tue Jan 10 12:24:33 +0000 2012,0.05752380952380951,AAPL2,423.31,423.31,423.0,423.0,13405
Tue Jan 10 12:25:00 +0000 2012,Tue Jan 10 12:25:39 +0000 2012,Tue Jan 10 12:29:59 +0000 2012,0.08367424242424241,AAPL2,422.93,422.95,422.07,422.07,11921
Tue Jan 10 12:30:00 +0000 2012,Tue Jan 10 12:30:57 +0000 2012,Tue Jan 10 12:34:43 +0000 2012,0.0702387136672851,AAPL2,422.11,422.12,421.54,422.05,18907
Tue Jan 10 12:35:00 +0000 2012,Tue Jan 10 12:36:44 +0000 2012,Tue Jan 10 12:39:57 +0000 2012,0.21036300505050504,AAPL2,422.0,422.1,421.78,422.06,13240
Tue Jan 10 12:40:00 +0000 2012,Tue Jan 10 12:40:33 +0000 2012,Tue Jan 10 12:44:58 +0000 2012,0.14368371212121211,AAPL2,422.06,422.06,421.74,421.74,10486
Tue Jan 10 12:45:00 +0000 2012,Tue Jan 10 12:45:58 +0000 2012,Tue Jan 10 12:49:59 +0000 2012,0.06347817460317459,AAPL2,421.75,422.09,421.73,422.09,7524
Tue Jan 10 12:50:00 +0000 2012,Tue Jan 10 12:50:57 +0000 2012,Tue Jan 10 12:54:52 +0000 2012,0.022337162837162833,AAPL2,422.08,422.18,421.63,421.72,6652
Tue Jan 10 12:55:00 +0000 2012,Tue Jan 10 12:55:57 +0000 2012,Tue Jan 10 12:59:54 +0000 2012,-0.011868265993265997,AAPL2,421.73,422.11,421.73,422.11,33718
Tue Jan 10 13:00:00 +0000 2012,Tue Jan 10 13:00:46 +0000 2012,Tue Jan 10 13:04:58 +0000 2012,0.028245413316841883,AAPL2,422.11,422.11,421.81,422.08,40671
Tue Jan 10 13:05:00 +0000 2012,Tue Jan 10 13:05:27 +0000 2012,Tue Jan 10 13:09:57 +0000 2012,0.03982201479076479,AAPL2,422.07,422.67,421.94,422.35,6675
Tue Jan 10 13:10:00 +0000 2012,Tue Jan 10 13:10:44 +0000 2012,Tue Jan 10 13:14:09 +0000 2012,0.07309189295552931,AAPL2,422.42,422.56,422.1,422.16,8485
Tue Jan 10 13:15:00 +0000 2012,Tue Jan 10 13:15:48 +0000 2012,Tue Jan 10 13:19:55 +0000 2012,0.08790844155844156,AAPL2,422.2,422.2,421.9,421.98,13226
Tue Jan 10 13:20:00 +0000 2012,Tue Jan 10 13:20:58 +0000 2012,Tue Jan 10 13:24:59 +0000 2012,0.06689710289710289,AAPL2,421.95,422.31,421.71,422.31,4331
Tue Jan 10 13:25:00 +0000 2012,Tue Jan 10 13:25:57 +0000 2012,Tue Jan 10 13:29:56 +0000 2012,0.028849206349206347,AAPL2,422.17,422.19,421.92,422.0,2300
Tue Jan 10 13:30:00 +0000 2012,Tue Jan 10 13:30:53 +0000 2012,Tue Jan 10 13:34:53 +0000 2012,0.05878325320512821,AAPL2,421.92,421.92,421.8,421.82,5100
Tue Jan 10 13:35:00 +0000 2012,Tue Jan 10 13:35:55 +0000 2012,Tue Jan 10 13:39:57 +0000 2012,0.10524948292448293,AAPL2,421.85,422.89,421.84,422.87,34530
Tue Jan 10 13:40:00 +0000 2012,Tue Jan 10 13:40:59 +0000 2012,Tue Jan 10 13:44:53 +0000 2012,0.013166994621540076,AAPL2,422.93,423.44,422.93,423.26,11085
Tue Jan 10 13:45:00 +0000 2012,Tue Jan 10 13:45:29 +0000 2012,Tue Jan 10 13:49:45 +0000 2012,0.016111111111111114,AAPL2,423.4,423.875,423.4,423.62,4700
Tue Jan 10 13:50:00 +0000 2012,Tue Jan 10 13:50:41 +0000 2012,Tue Jan 10 13:54:58 +0000 2012,0.15032467532467533,AAPL2,423.65,423.725,423.4,423.4,2800
Tue Jan 10 13:55:00 +0000 2012,Tue Jan 10 13:55:57 +0000 2012,Tue Jan 10 13:59:51 +0000 2012,0.10160984848484848,AAPL2,423.49,423.55,423.18,423.265,2200
Tue Jan 10 14:00:00 +0000 2012,Tue Jan 10 14:00:08 +0000 2012,Tue Jan 10 14:04:50 +0000 2012,0.09508152958152959,AAPL2,423.31,423.5,423.09,423.24,22578
Tue Jan 10 14:05:00 +0000 2012,Tue Jan 10 14:05:53 +0000 2012,Tue Jan 10 14:09:53 +0000 2012,0.3551111111111111,AAPL2,423.18,423.23,422.9,423.22,2500
Tue Jan 10 14:10:00 +0000 2012,Tue Jan 10 14:10:42 +0000 2012,Tue Jan 10 14:14:58 +0000 2012,0.036527657527657534,AAPL2,423.21,423.3,423.21,423.23,2949
Tue Jan 10 14:15:00 +0000 2012,Tue Jan 10 14:15:47 +0000 2012,Tue Jan 10 14:19:27 +0000 2012,-0.07677777777777776,AAPL2,423.25,423.38,423.2,423.38,2750
Tue Jan 10 14:20:00 +0000 2012,Tue Jan 10 14:20:56 +0000 2012,Tue Jan 10 14:24:56 +0000 2012,0.09984069865319864,AAPL2,423.39,423.75,423.38,423.71,35555
Tue Jan 10 14:25:00 +0000 2012,Tue Jan 10 14:25:39 +0000 2012,Tue Jan 10 14:29:53 +0000 2012,0.09084085755514326,AAPL2,423.71,423.85,423.56,423.6,6070
Tue Jan 10 14:30:00 +0000 2012,Tue Jan 10 14:30:44 +0000 2012,Tue Jan 10 14:34:37 +0000 2012,0.2007605153093434,AAPL2,423.73,423.73,423.33,423.33,2100
Tue Jan 10 14:35:00 +0000 2012,Tue Jan 10 14:35:44 +0000 2012,Tue Jan 10 14:39:53 +0000 2012,0.3126155340608466,AAPL2,423.33,423.52,423.3,423.52,2600
Tue Jan 10 14:40:00 +0000 2012,Tue Jan 10 14:40:57 +0000 2012,Tue Jan 10 14:44:29 +0000 2012,0.019363378099173555,AAPL2,423.09,423.45,423.07,423.45,1800
Tue Jan 10 14:45:00 +0000 2012,Tue Jan 10 14:45:51 +0000 2012,Tue Jan 10 14:49:46 +0000 2012,0.0921590909090909,AAPL2,423.1,423.19,423.01,423.12,4249
Tue Jan 10 14:50:00 +0000 2012,Tue Jan 10 14:50:59 +0000 2012,Tue Jan 10 14:54:57 +0000 2012,0.12043837181337178,AAPL2,423.08,423.3,423.0,423.23,4182
Tue Jan 10 14:55:00 +0000 2012,Tue Jan 10 14:55:44 +0000 2012,Tue Jan 10 14:59:51 +0000 2012,0.20550376984126983,AAPL2,423.27,423.27,422.96,423.15,8427
Tue Jan 10 15:00:00 +0000 2012,Tue Jan 10 15:00:50 +0000 2012,Tue Jan 10 15:04:28 +0000 2012,0.1453910533910534,AAPL2,423.16,423.54,423.16,423.52,4190
Tue Jan 10 15:05:00 +0000 2012,Tue Jan 10 15:05:53 +0000 2012,Tue Jan 10 15:09:54 +0000 2012,0.052560966810966815,AAPL2,423.54,423.83,423.43,423.75,2500
Tue Jan 10 15:10:00 +0000 2012,Tue Jan 10 15:10:46 +0000 2012,Tue Jan 10 15:14:53 +0000 2012,0.2155793650793651,AAPL2,423.78,423.95,423.77,423.89,4254
Tue Jan 10 15:15:00 +0000 2012,Tue Jan 10 15:15:59 +0000 2012,Tue Jan 10 15:19:46 +0000 2012,0.19964381914381915,AAPL2,423.93,423.94,423.67,423.71,7803
Tue Jan 10 15:20:00 +0000 2012,Tue Jan 10 15:20:59 +0000 2012,Tue Jan 10 15:24:54 +0000 2012,0.028808396464646457,AAPL2,423.8,423.8,423.72,423.73,3543
Tue Jan 10 15:25:00 +0000 2012,Tue Jan 10 15:26:16 +0000 2012,Tue Jan 10 15:29:40 +0000 2012,0.021849747474747477,AAPL2,423.79,423.8,423.41,423.59,8520
Tue Jan 10 15:30:00 +0000 2012,Tue Jan 10 15:30:55 +0000 2012,Tue Jan 10 15:34:55 +0000 2012,0.16214646464646465,AAPL2,423.44,423.49,423.31,423.4,6280
Tue Jan 10 15:35:00 +0000 2012,Tue Jan 10 15:35:54 +0000 2012,Tue Jan 10 15:39:53 +0000 2012,-0.012056277056277065,AAPL2,423.27,423.28,423.08,423.11,4690
Tue Jan 10 15:40:00 +0000 2012,Tue Jan 10 15:40:58 +0000 2012,Tue Jan 10 15:44:39 +0000 2012,0.04545011238761239,AAPL2,423.09,423.09,422.63,422.79,10756
Tue Jan 10 15:45:00 +0000 2012,Tue Jan 10 15:45:46 +0000 2012,Tue Jan 10 15:49:38 +0000 2012,0.010195887445887453,AAPL2,422.75,423.14,422.63,423.14,16301
Tue Jan 10 15:50:00 +0000 2012,Tue Jan 10 15:50:35 +0000 2012,Tue Jan 10 15:54:56 +0000 2012,0.06425605258938591,AAPL2,423.26,423.51,423.07,423.08,8933
Tue Jan 10 15:55:00 +0000 2012,Tue Jan 10 15:55:55 +0000 2012,Tue Jan 10 15:59:53 +0000 2012,0.06598794063079777,AAPL2,423.07,423.29,423.07,423.15,13509
Tue Jan 10 16:00:00 +0000 2012,Tue Jan 10 16:00:46 +0000 2012,Tue Jan 10 16:04:28 +0000 2012,0.0765297619047619,AAPL2,423.18,423.24,422.87,423.12,17314
Tue Jan 10 17:05:00 +0000 2012,Tue Jan 10 17:05:49 +0000 2012,Tue Jan 10 17:09:59 +0000 2012,0.06985714285714287,AAPL2,424.53,424.53,424.53,424.53,100
Wed Jan 11 09:35:00 +0000 2012,Wed Jan 11 09:35:44 +0000 2012,Wed Jan 11 09:39:24 +0000 2012,0.15904761904761905,AAPL2,422.68,422.68,420.42,421.37,42621
Wed Jan 11 09:40:00 +0000 2012,Wed Jan 11 09:40:55 +0000 2012,Wed Jan 11 09:44:34 +0000 2012,0.057777777777777775,AAPL2,421.32,421.46,419.74,420.46,28820
Wed Jan 11 09:45:00 +0000 2012,Wed Jan 11 09:45:18 +0000 2012,Wed Jan 11 09:49:39 +0000 2012,0.10501893939393939,AAPL2,420.28,421.27,419.95,421.08,23273
Wed Jan 11 09:50:00 +0000 2012,Wed Jan 11 09:50:29 +0000 2012,Wed Jan 11 09:54:29 +0000 2012,0.28552083333333333,AAPL2,421.1,421.68,421.1,421.21,12403
Wed Jan 11 09:55:00 +0000 2012,Wed Jan 11 09:55:37 +0000 2012,Wed Jan 11 09:58:53 +0000 2012,0.07239583333333331,AAPL2,421.15,421.21,420.6,420.67,11504
Wed Jan 11 10:00:00 +0000 2012,Wed Jan 11 10:01:51 +0000 2012,Wed Jan 11 10:04:05 +0000 2012,0.12722222222222224,AAPL2,420.63,420.76,420.07,420.09,11852
Wed Jan 11 10:05:00 +0000 2012,Wed Jan 11 10:05:46 +0000 2012,Wed Jan 11 10:09:43 +0000 2012,0.05847186147186147,AAPL2,420.08,420.11,419.31,419.86,38398
Wed Jan 11 10:10:00 +0000 2012,Wed Jan 11 10:10:42 +0000 2012,Wed Jan 11 10:14:44 +0000 2012,0.02533333333333333,AAPL2,419.92,420.22,419.7,420.08,32411
Wed Jan 11 10:15:00 +0000 2012,Wed Jan 11 10:15:21 +0000 2012,Wed Jan 11 10:19:56 +0000 2012,0.1388888888888889,AAPL2,420.24,420.37,419.78,419.88,9380
Wed Jan 11 10:20:00 +0000 2012,Wed Jan 11 10:20:58 +0000 2012,Wed Jan 11 10:23:54 +0000 2012,0.14512471655328796,AAPL2,419.95,420.5,419.95,420.25,4829
Wed Jan 11 10:25:00 +0000 2012,Wed Jan 11 10:25:25 +0000 2012,Wed Jan 11 10:29:39 +0000 2012,0.2012962962962963,AAPL2,420.3,420.75,420.22,420.66,7849
Wed Jan 11 10:30:00 +0000 2012,Wed Jan 11 10:30:49 +0000 2012,Wed Jan 11 10:34:19 +0000 2012,0.027542087542087534,AAPL2,420.65,421.67,420.65,421.17,27388
Wed Jan 11 10:35:00 +0000 2012,Wed Jan 11 10:35:52 +0000 2012,Wed Jan 11 10:39:56 +0000 2012,0.18489790764790764,AAPL2,421.15,421.42,420.91,421.42,3400
Wed Jan 11 10:40:00 +0000 2012,Wed Jan 11 10:40:56 +0000 2012,Wed Jan 11 10:44:33 +0000 2012,0.2570121212121212,AAPL2,421.3,421.72,421.3,421.7,7752
Wed Jan 11 10:45:00 +0000 2012,Wed Jan 11 10:45:24 +0000 2012,Wed Jan 11 10:48:32 +0000 2012,0.04843750000000002,AAPL2,421.76,422.25,421.62,421.66,21501
Wed Jan 11 10:50:00 +0000 2012,Wed Jan 11 10:50:18 +0000 2012,Wed Jan 11 10:54:32 +0000 2012,0.12395286195286195,AAPL2,421.64,422.06,421.53,421.6,8300
Wed Jan 11 10:55:00 +0000 2012,Wed Jan 11 10:55:44 +0000 2012,Wed Jan 11 10:59:31 +0000 2012,0.09091630591630592,AAPL2,421.5,421.67,421.22,421.46,5332
Wed Jan 11 11:00:00 +0000 2012,Wed Jan 11 11:00:55 +0000 2012,Wed Jan 11 11:04:43 +0000 2012,0.11496775793650793,AAPL2,421.45,421.45,421.04,421.12,9514
Wed Jan 11 11:05:00 +0000 2012,Wed Jan 11 11:05:59 +0000 2012,Wed Jan 11 11:09:59 +0000 2012,0.0976969696969697,AAPL2,421.12,421.12,420.85,420.89,9179
Wed Jan 11 11:10:00 +0000 2012,Wed Jan 11 11:10:59 +0000 2012,Wed Jan 11 11:14:39 +0000 2012,-0.018044217687074832,AAPL2,420.84,421.08,420.51,420.56,12243
Wed Jan 11 11:15:00 +0000 2012,Wed Jan 11 11:15:52 +0000 2012,Wed Jan 11 11:19:57 +0000 2012,0.07861093073593073,AAPL2,420.61,420.86,420.6,420.69,6636
Wed Jan 11 11:20:00 +0000 2012,Wed Jan 11 11:20:38 +0000 2012,Wed Jan 11 11:24:54 +0000 2012,0.0009523809523809522,AAPL2,420.69,421.06,420.68,420.85,3893
Wed Jan 11 11:25:00 +0000 2012,Wed Jan 11 11:25:56 +0000 2012,Wed Jan 11 11:29:46 +0000 2012,0.02547979797979798,AAPL2,420.78,420.78,420.35,420.35,9998
Wed Jan 11 11:30:00 +0000 2012,Wed Jan 11 11:30:37 +0000 2012,Wed Jan 11 11:34:59 +0000 2012,0.0495021645021645,AAPL2,420.34,420.65,420.24,420.24,6968
Wed Jan 11 11:35:00 +0000 2012,Wed Jan 11 11:35:56 +0000 2012,Wed Jan 11 11:39:42 +0000 2012,0.05372790404040404,AAPL2,420.11,420.95,420.07,420.8,11350
Wed Jan 11 11:40:00 +0000 2012,Wed Jan 11 11:40:26 +0000 2012,Wed Jan 11 11:44:57 +0000 2012,0.0511969696969697,AAPL2,420.98,421.0,420.68,420.74,2600
Wed Jan 11 11:45:00 +0000 2012,Wed Jan 11 11:45:52 +0000 2012,Wed Jan 11 11:49:25 +0000 2012,0.05622146792601338,AAPL2,420.8,421.32,420.8,420.95,5323
Wed Jan 11 11:50:00 +0000 2012,Wed Jan 11 11:50:53 +0000 2012,Wed Jan 11 11:54:08 +0000 2012,0.016472222222222225,AAPL2,420.95,421.28,420.95,421.12,2700
Wed Jan 11 11:55:00 +0000 2012,Wed Jan 11 11:55:46 +0000 2012,Wed Jan 11 11:59:51 +0000 2012,0.08953124999999999,AAPL2,421.08,421.36,420.93,421.02,6290
Wed Jan 11 12:00:00 +0000 2012,Wed Jan 11 12:00:42 +0000 2012,Wed Jan 11 12:04:49 +0000 2012,0.07861570247933884,AAPL2,421.01,421.18,420.89,420.96,2700
Wed Jan 11 12:05:00 +0000 2012,Wed Jan 11 12:05:55 +0000 2012,Wed Jan 11 12:09:38 +0000 2012,-0.02631244081439394,AAPL2,420.91,421.16,420.73,420.85,4039
Wed Jan 11 12:10:00 +0000 2012,Wed Jan 11 12:10:42 +0000 2012,Wed Jan 11 12:14:55 +0000 2012,0.09151415251415253,AAPL2,420.8,420.84,420.48,420.84,6132
Wed Jan 11 12:15:00 +0000 2012,Wed Jan 11 12:15:48 +0000 2012,Wed Jan 11 12:19:39 +0000 2012,0.28541666666666665,AAPL2,420.88,421.02,420.88,420.95,17611
Wed Jan 11 12:20:00 +0000 2012,Wed Jan 11 12:20:21 +0000 2012,Wed Jan 11 12:24:55 +0000 2012,0.06393939393939393,AAPL2,420.95,420.96,420.77,420.93,8416
Wed Jan 11 12:25:00 +0000 2012,Wed Jan 11 12:26:46 +0000 2012,Wed Jan 11 12:29:12 +0000 2012,0.29333333333333333,AAPL2,420.76,420.84,420.62,420.62,1500
