<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GOOGL,5,20120109,104000,632.8500000,633.7500000,632.4800000,633.1700000,9723
GOOGL,5,20120109,104500,633.2200000,634.3950000,632.2300000,632.2700000,12832
GOOGL,5,20120109,105000,632.3800000,632.9700000,629.6800000,629.7750000,11649
GOOGL,5,20120109,105500,629.6400000,629.8000000,628.3800000,629.5700000,17335
GOOGL,5,20120109,110000,629.6800000,631.3100000,628.3900000,630.9800000,16286
GOOGL,5,20120109,110500,630.9200000,630.9200000,629.2100000,629.2100000,8426
GOOGL,5,20120109,111000,629.3200000,629.3500000,627.6300000,628.2800000,7319
GOOGL,5,20120109,111500,628.1700000,629.8100000,627.7500000,628.7300000,5567
GOOGL,5,20120109,112000,628.7300000,628.7500000,626.7500000,627.1200000,7412
GOOGL,5,20120109,112500,627.7500000,628.7500000,627.4000000,628.2400000,10240
GOOGL,5,20120109,113000,627.9800000,628.9500000,627.8400000,628.9500000,4717
GOOGL,5,20120109,113500,628.7800000,628.7800000,626.8800000,627.4600000,4882
GOOGL,5,20120109,114000,627.4000000,627.4300000,626.0700000,627.3600000,4470
GOOGL,5,20120109,114500,627.7500000,627.7500000,626.9500000,627.5400000,3700
GOOGL,5,20120109,115000,627.7300000,628.2900000,627.5700000,628.0200000,5032
GOOGL,5,20120109,115500,628.1200000,628.2100000,627.3400000,627.4200000,3159
GOOGL,5,20120109,120000,627.1600000,627.2700000,626.3800000,626.3800000,3374
GOOGL,5,20120109,120500,626.6300000,626.7500000,625.3200000,625.3300000,2100
GOOGL,5,20120109,121000,625.8300000,626.3000000,625.5500000,625.5900000,21720
GOOGL,5,20120109,121500,625.6100000,625.7600000,625.3200000,625.5000000,3063
GOOGL,5,20120109,122000,625.5000000,627.8000000,625.5000000,627.6500000,6698
GOOGL,5,20120109,122500,627.6500000,627.8200000,626.8800000,627.5600000,2745
GOOGL,5,20120109,123000,627.3000000,627.3000000,626.5700000,626.7800000,4178
GOOGL,5,20120109,123500,626.8000000,627.0250000,626.5600000,626.5600000,4899
GOOGL,5,20120109,124000,626.5800000,627.0500000,626.5800000,626.9900000,5401
GOOGL,5,20120109,124500,626.6800000,626.9900000,626.6700000,626.8300000,2700
GOOGL,5,20120109,125000,626.7500000,626.8400000,626.4400000,626.4700000,2526
GOOGL,5,20120109,125500,626.6700000,626.8900000,626.5800000,626.8500000,2120
GOOGL,5,20120109,130000,626.8200000,626.8200000,626.5500000,626.7500000,3300
GOOGL,5,20120109,130500,627.4900000,628.8750000,627.4900000,627.7500000,4476
GOOGL,5,20120109,131000,627.8000000,627.8000000,627.4500000,627.5700000,1381
GOOGL,5,20120109,131500,627.5300000,627.5700000,627.0000000,627.1800000,1400
GOOGL,5,20120109,132000,627.3800000,628.2100000,627.3800000,627.6500000,2208
GOOGL,5,20120109,132500,627.8700000,627.8700000,627.0900000,627.2000000,600
GOOGL,5,20120109,133000,627.0300000,627.6500000,627.0300000,627.6500000,600
GOOGL,5,20120109,133500,627.8400000,628.5000000,627.8400000,628.0600000,1800
GOOGL,5,20120109,134000,628.0500000,628.0500000,626.8400000,627.0500000,2120
GOOGL,5,20120109,134500,627.5300000,627.7500000,626.7400000,626.8800000,1632
GOOGL,5,20120109,135000,626.8500000,626.8500000,625.2500000,626.8100000,5760
GOOGL,5,20120109,135500,626.8300000,627.0000000,625.2600000,625.3300000,3218
GOOGL,5,20120109,140000,625.7000000,625.7800000,624.6100000,624.9900000,3816
GOOGL,5,20120109,140500,625.1200000,626.2100000,625.0300000,626.1900000,4180
GOOGL,5,20120109,141000,626.1800000,626.1800000,625.6000000,625.6000000,1442
GOOGL,5,20120109,141500,625.4700000,625.4700000,624.6600000,625.3000000,2698
GOOGL,5,20120109,142000,624.8500000,624.9400000,623.4000000,624.1100000,3226
GOOGL,5,20120109,142500,624.0000000,625.4300000,624.0000000,625.4100000,4360
GOOGL,5,20120109,143000,625.5000000,626.0500000,625.3900000,625.6900000,4968
GOOGL,5,20120109,143500,625.6100000,626.2600000,625.6100000,626.2600000,1700
GOOGL,5,20120109,144000,625.8800000,626.2100000,625.6600000,625.6600000,1960
GOOGL,5,20120109,144500,625.7300000,626.7900000,625.4600000,625.9900000,3813
GOOGL,5,20120109,145000,626.0200000,626.0200000,625.8300000,625.9800000,3000
GOOGL,5,20120109,145500,626.0500000,626.3400000,625.8500000,625.8900000,3720
GOOGL,5,20120109,150000,625.8800000,626.7000000,625.8800000,626.6400000,6820
GOOGL,5,20120109,150500,626.3400000,626.7000000,625.7000000,625.8500000,4450
GOOGL,5,20120109,151000,625.4900000,625.4900000,623.6400000,623.8950000,7060
GOOGL,5,20120109,151500,623.9300000,624.3200000,622.6600000,623.3000000,4517
GOOGL,5,20120109,152000,623.1700000,624.1000000,623.0000000,623.5100000,7427
GOOGL,5,20120109,152500,623.5200000,623.8300000,623.3500000,623.7000000,4300
GOOGL,5,20120109,153000,623.6600000,623.6600000,622.0200000,622.1000000,33989
GOOGL,5,20120109,153500,622.0000000,623.5100000,621.3700000,623.5100000,13974
GOOGL,5,20120109,154000,623.4600000,623.4600000,622.0000000,622.0000000,8011
GOOGL,5,20120109,154500,621.8900000,622.6200000,621.4300000,621.5500000,10402
GOOGL,5,20120109,155000,621.3900000,624.3600000,621.3000000,623.6700000,18667
GOOGL,5,20120109,155500,623.7300000,624.1000000,622.9500000,623.6500000,7822
GOOGL,5,20120109,160000,623.6100000,623.6100000,622.1900000,622.8200000,6083
GOOGL,5,20120110,093500,629.8000000,632.3000000,628.2500000,631.7100000,19175
GOOGL,5,20120110,094000,631.8800000,633.7700000,631.5300000,631.8900000,10608
GOOGL,5,20120110,094500,632.0100000,632.8100000,631.8600000,632.0200000,7162
GOOGL,5,20120110,095000,632.2000000,632.4900000,631.1600000,631.1600000,6719
GOOGL,5,20120110,095500,631.0400000,631.9600000,630.1000000,630.1000000,8381
GOOGL,5,20120110,100000,630.2700000,630.7000000,628.7000000,629.1300000,8078
GOOGL,5,20120110,100500,629.1450000,629.2700000,627.0900000,628.9900000,15563
GOOGL,5,20120110,101000,628.8700000,628.9900000,628.0900000,628.6200000,3700
GOOGL,5,20120110,101500,628.6900000,628.6900000,627.6200000,628.1500000,8879
GOOGL,5,20120110,102000,628.2000000,628.2500000,627.8150000,627.8500000,2715
GOOGL,5,20120110,102500,627.6100000,627.6100000,623.9500000,624.2700000,8470
GOOGL,5,20120110,103000,624.8000000,626.1400000,624.6400000,625.8200000,15179
GOOGL,5,20120110,103500,625.8300000,625.8300000,624.3600000,624.9900000,3090
GOOGL,5,20120110,104000,624.9400000,625.7400000,624.9400000,625.2900000,2500
GOOGL,5,20120110,104500,625.2000000,625.2000000,623.0000000,623.0000000,4663
GOOGL,5,20120110,105000,623.1400000,624.1400000,623.0600000,623.0900000,4230
GOOGL,5,20120110,105500,623.0800000,623.0800000,620.2900000,620.3300000,11443
GOOGL,5,20120110,110000,620.3000000,621.1700000,618.9450000,619.4000000,13460
GOOGL,5,20120110,110500,619.2600000,619.2600000,616.9600000,617.7200000,10665
GOOGL,5,20120110,111000,617.6000000,620.5400000,617.4100000,620.2700000,11257
GOOGL,5,20120110,111500,620.2900000,621.4000000,620.0900000,621.3700000,8743
GOOGL,5,20120110,112000,621.3500000,621.9400000,621.2000000,621.3800000,7192
GOOGL,5,20120110,112500,621.1900000,621.1900000,619.7400000,619.9300000,5957
GOOGL,5,20120110,113000,620.2400000,620.7500000,619.5400000,620.7500000,4660
GOOGL,5,20120110,113500,620.8500000,621.4800000,620.8000000,621.0100000,2460
GOOGL,5,20120110,114000,620.7200000,620.7200000,619.2250000,619.4400000,2600
GOOGL,5,20120110,114500,619.6200000,619.8600000,619.3300000,619.3300000,2701
GOOGL,5,20120110,115000,619.4200000,619.4350000,618.5900000,619.0700000,2115
GOOGL,5,20120110,115500,619.0700000,619.5500000,618.7700000,619.2100000,7539
GOOGL,5,20120110,120000,619.2500000,619.4400000,617.8000000,617.8800000,3800
GOOGL,5,20120110,120500,618.2200000,618.9400000,617.7500000,617.7500000,2860
GOOGL,5,20120110,121000,617.6900000,618.1400000,617.6900000,618.1100000,3300
GOOGL,5,20120110,121500,618.1900000,618.3000000,618.1100000,618.3000000,6362
GOOGL,5,20120110,122000,618.2900000,618.2900000,617.8100000,618.2200000,2714
GOOGL,5,20120110,122500,618.1900000,618.5200000,618.0000000,618.3700000,2100
GOOGL,5,20120110,123000,617.9900000,618.0000000,617.4100000,617.6900000,4590
GOOGL,5,20120110,123500,617.6100000,617.8700000,617.3200000,617.4300000,3340
GOOGL,5,20120110,124000,617.6700000,619.0400000,617.6700000,619.0400000,3500
GOOGL,5,20120110,124500,619.1700000,620.0000000,619.1100000,620.0000000,4327
GOOGL,5,20120110,125000,620.0500000,620.1000000,619.6500000,619.6600000,3383
GOOGL,5,20120110,125500,619.4500000,619.8800000,619.2000000,619.3900000,2900
GOOGL,5,20120110,130000,619.8100000,621.2900000,619.8100000,621.2900000,3320
GOOGL,5,20120110,130500,621.0800000,621.2950000,621.0800000,621.1400000,820
GOOGL,5,20120110,131000,621.1800000,621.3800000,620.3900000,620.3900000,1841
GOOGL,5,20120110,131500,620.4200000,620.4300000,619.5000000,619.6000000,3000
GOOGL,5,20120110,132000,619.6200000,619.8900000,619.3200000,619.7500000,3470
GOOGL,5,20120110,132500,619.7100000,619.7100000,619.3000000,619.5600000,1700
GOOGL,5,20120110,133000,619.7200000,620.9200000,619.6200000,620.8900000,2066
GOOGL,5,20120110,133500,620.7500000,621.7500000,620.1000000,621.7500000,3093
GOOGL,5,20120110,134000,621.8800000,621.8800000,621.4000000,621.7500000,3331
GOOGL,5,20120110,134500,621.7900000,622.7200000,621.7900000,622.7200000,4456
GOOGL,5,20120110,135000,622.6100000,622.6100000,621.7100000,621.8800000,2536
GOOGL,5,20120110,135500,621.8800000,621.8800000,621.0400000,621.5100000,2920
GOOGL,5,20120110,140000,621.7100000,622.9600000,621.7000000,622.7100000,2951
GOOGL,5,20120110,140500,622.6900000,622.7250000,622.0400000,622.5000000,1652
GOOGL,5,20120110,141000,622.5600000,622.5600000,621.5400000,621.8500000,1052
GOOGL,5,20120110,141500,621.8200000,622.2600000,621.7400000,622.2600000,2050
GOOGL,5,20120110,142000,622.2600000,623.0000000,622.2600000,622.8700000,2764
GOOGL,5,20120110,142500,622.9500000,623.4700000,622.9300000,623.4700000,2710
GOOGL,5,20120110,143000,623.9800000,625.5200000,623.9800000,624.9800000,6575
GOOGL,5,20120110,143500,625.0300000,625.0300000,623.8900000,624.5000000,4663
GOOGL,5,20120110,144000,624.5800000,624.6600000,624.1000000,624.1000000,1470
GOOGL,5,20120110,144500,623.9300000,624.8900000,623.9300000,624.8900000,2107
GOOGL,5,20120110,145000,625.3000000,627.7400000,625.3000000,627.7100000,10753
GOOGL,5,20120110,145500,627.8900000,627.8900000,625.9100000,625.9300000,4107
GOOGL,5,20120110,150000,625.8300000,626.4800000,625.7100000,626.4400000,2070
GOOGL,5,20120110,150500,626.1800000,626.3700000,626.0200000,626.2700000,2600
GOOGL,5,20120110,151000,626.2600000,626.3500000,625.8000000,625.8600000,2400
GOOGL,5,20120110,151500,625.8900000,625.8900000,624.6200000,624.7000000,3974
GOOGL,5,20120110,152000,624.7400000,625.4900000,624.7400000,625.4100000,3528
GOOGL,5,20120110,152500,625.5600000,625.5600000,625.0700000,625.3900000,2892
GOOGL,5,20120110,153000,625.0200000,625.1050000,624.4100000,624.4100000,2697
GOOGL,5,20120110,153500,624.5100000,624.5300000,623.3500000,623.7100000,4397
GOOGL,5,20120110,154000,623.9100000,623.9100000,623.4000000,623.4900000,2386
GOOGL,5,20120110,154500,623.5500000,624.2300000,623.5200000,623.7300000,2300
GOOGL,5,20120110,155000,623.8500000,623.8500000,622.6300000,622.7100000,3600
GOOGL,5,20120110,155500,622.6800000,623.3200000,622.6000000,623.2000000,6085
GOOGL,5,20120110,160000,623.0000000,623.0300000,622.5200000,622.9400000,3600
GOOGL,5,20120110,170500,619.0750000,619.1100000,619.0750000,619.1100000,600
GOOGL,5,20120111,093500,623.5000000,627.4400000,623.1900000,626.5650000,16221
GOOGL,5,20120111,094000,626.5650000,626.5650000,622.7200000,622.9400000,8272
GOOGL,5,20120111,094500,622.8500000,624.8200000,622.7400000,623.9600000,5597
GOOGL,5,20120111,095000,624.1700000,624.8100000,622.3600000,622.3600000,3781
GOOGL,5,20120111,095500,622.8000000,623.6600000,622.7800000,623.0000000,2100
GOOGL,5,20120111,100000,623.0000000,623.2700000,622.3500000,622.7300000,1600
GOOGL,5,20120111,100500,621.8600000,623.9000000,621.2100000,623.9000000,2381
GOOGL,5,20120111,101000,623.9300000,624.7500000,623.5000000,624.5200000,5059
GOOGL,5,20120111,101500,624.7500000,624.9500000,624.3300000,624.8300000,2800
GOOGL,5,20120111,102000,625.1500000,625.6000000,624.7500000,625.6000000,4493
GOOGL,5,20120111,102500,625.8400000,627.0450000,625.7200000,627.0450000,3812
GOOGL,5,20120111,103000,627.1100000,627.4000000,626.5800000,626.7500000,4050
GOOGL,5,20120111,103500,626.6800000,626.7700000,625.9300000,626.6000000,3232
GOOGL,5,20120111,104000,626.7300000,627.6300000,626.7300000,627.6000000,1604
GOOGL,5,20120111,104500,627.6400000,628.9000000,627.6400000,627.9600000,3186
GOOGL,5,20120111,105000,628.0000000,628.0000000,626.9000000,627.3500000,6556
GOOGL,5,20120111,105500,627.4550000,627.4600000,626.8200000,626.9400000,6600
GOOGL,5,20120111,110000,626.9400000,626.9400000,626.1300000,626.1800000,4500
GOOGL,5,20120111,110500,626.4100000,627.3000000,626.4100000,627.1800000,1624
GOOGL,5,20120111,111000,627.0200000,627.2000000,626.4800000,626.7200000,1000
GOOGL,5,20120111,111500,626.4600000,628.0200000,626.4400000,628.0200000,1821
GOOGL,5,20120111,112000,628.1100000,628.2500000,627.3800000,628.2500000,2100
GOOGL,5,20120111,112500,628.1600000,629.3900000,628.1600000,628.8100000,5664
GOOGL,5,20120111,113000,628.6800000,628.6800000,627.3600000,627.3600000,2280
GOOGL,5,20120111,113500,627.5400000,628.2000000,627.5400000,628.2000000,1400
GOOGL,5,20120111,114000,628.2300000,628.3000000,628.1000000,628.3000000,939
GOOGL,5,20120111,114500,628.3300000,628.9700000,627.8300000,627.8300000,1683
GOOGL,5,20120111,115000,627.7200000,627.9500000,627.3200000,627.3200000,1619
GOOGL,5,20120111,115500,627.0500000,627.0700000,625.8350000,626.3500000,3609
GOOGL,5,20120111,120000,626.5100000,626.5300000,625.9600000,626.5200000,1139
GOOGL,5,20120111,120500,626.4200000,626.8100000,626.0950000,626.3400000,1152
GOOGL,5,20120111,121000,625.9000000,625.9000000,624.5400000,624.8900000,1240
GOOGL,5,20120111,121500,625.0100000,625.7800000,625.0100000,625.3500000,1600
GOOGL,5,20120111,122000,625.1400000,625.8600000,625.1400000,625.8600000,1300
GOOGL,5,20120111,122500,625.8100000,625.9900000,625.6100000,625.6100000,900
GOOGL,5,20120111,123000,625.6500000,625.6500000,625.4000000,625.4000000,500
GOOGL,5,20120111,123500,625.1800000,625.4500000,624.6800000,625.3100000,1600
GOOGL,5,20120111,124000,625.0400000,625.0400000,625.0400000,625.0400000,300
GOOGL,5,20120111,124500,625.0900000,625.0900000,624.8100000,624.8100000,500
GOOGL,5,20120111,125000,624.9900000,625.4000000,624.2000000,624.2300000,1400
GOOGL,5,20120111,125500,624.3200000,624.6700000,624.2900000,624.5900000,1121
GOOGL,5,20120111,130000,624.3900000,624.8000000,624.3900000,624.6900000,800
GOOGL,5,20120111,130500,625.2300000,625.5000000,625.2300000,625.3550000,700
GOOGL,5,20120111,131000,625.2700000,625.2700000,624.9800000,625.2000000,637
GOOGL,5,20120111,131500,625.3500000,625.3500000,624.7000000,624.7200000,5622
GOOGL,5,20120111,132000,625.0000000,625.0000000,624.7900000,624.9600000,800
GOOGL,5,20120111,132500,625.4100000,625.9200000,625.4000000,625.9000000,400
GOOGL,5,20120111,133000,625.8100000,625.8400000,625.1200000,625.8100000,2194
GOOGL,5,20120111,133500,625.6400000,625.6400000,625.5100000,625.5900000,500
GOOGL,5,20120111,134000,625.7500000,626.2200000,625.7500000,626.2200000,890
GOOGL,5,20120111,134500,626.1500000,626.1500000,625.9000000,625.9400000,1300
GOOGL,5,20120111,135000,626.0100000,626.1900000,625.7600000,626.1900000,800
GOOGL,5,20120111,135500,626.3950000,626.3950000,625.9100000,625.9600000,500
GOOGL,5,20120111,140000,625.8500000,625.9300000,625.6100000,625.6100000,1360
GOOGL,5,20120111,140500,625.6300000,626.0700000,625.5600000,625.5600000,1300
GOOGL,5,20120111,141000,625.0300000,625.7800000,625.0300000,625.6900000,1200
GOOGL,5,20120111,141500,625.3000000,625.6800000,625.2100000,625.6800000,900
GOOGL,5,20120111,142000,625.5500000,625.5600000,625.4700000,625.4700000,500
GOOGL,5,20120111,142500,624.6400000,624.6500000,624.3800000,624.5600000,600
GOOGL,5,20120111,143000,624.5000000,625.3400000,624.5000000,625.3200000,2058
GOOGL,5,20120111,143500,625.3300000,625.3500000,624.9000000,624.9000000,1300
GOOGL,5,20120111,144000,624.7700000,624.8600000,624.6300000,624.8600000,2541
GOOGL,5,20120111,144500,624.9600000,625.1000000,624.7600000,624.7600000,1200
GOOGL,5,20120111,145000,624.7500000,625.1000000,624.6500000,625.0400000,900
GOOGL,5,20120111,145500,625.0900000,625.3800000,625.0900000,625.1500000,1467
GOOGL,5,20120111,150000,625.0900000,625.4700000,625.0900000,625.4700000,500
GOOGL,5,20120111,150500,625.2000000,625.6800000,625.1300000,625.6600000,800
GOOGL,5,20120111,151000,625.4400000,625.4400000,625.3700000,625.3700000,400
GOOGL,5,20120111,151500,625.5100000,625.5100000,625.4200000,625.4200000,300
GOOGL,5,20120111,152000,625.4800000,625.8150000,625.4800000,625.6700000,1100
GOOGL,5,20120111,152500,625.9000000,626.3900000,625.5100000,626.3800000,1400
GOOGL,5,20120111,153000,626.6300000,627.8300000,626.6100000,627.4400000,4753
GOOGL,5,20120111,153500,627.0900000,627.0900000,625.9400000,626.2500000,3744
GOOGL,5,20120111,154000,626.0700000,626.5400000,626.0700000,626.3600000,1900
GOOGL,5,20120111,154500,626.5600000,626.8700000,626.3600000,626.3700000,1740
GOOGL,5,20120111,155000,626.2500000,626.5300000,626.0900000,626.2500000,3400
GOOGL,5,20120111,155500,626.3300000,626.7200000,626.3300000,626.4900000,2000
GOOGL,5,20120111,160000,626.5500000,626.5500000,625.7500000,625.8500000,4918
GOOGL,5,20120112,093500,630.6000000,630.9800000,628.2700000,630.9000000,5630
GOOGL,5,20120112,094000,630.9900000,631.1700000,629.0800000,629.0800000,6105
GOOGL,5,20120112,094500,628.2700000,631.3700000,627.8000000,631.3700000,4623
GOOGL,5,20120112,095000,632.0250000,632.8000000,630.8300000,631.3300000,9504
GOOGL,5,20120112,095500,631.4700000,631.7800000,631.0400000,631.0400000,2108
GOOGL,5,20120112,100000,631.1100000,631.9600000,630.3100000,630.3100000,2967
GOOGL,5,20120112,100500,630.8400000,631.2300000,628.3300000,628.8200000,4595
GOOGL,5,20120112,101000,629.4700000,630.2700000,628.1600000,628.6100000,1600
GOOGL,5,20120112,101500,628.7100000,629.5300000,628.4450000,628.4500000,2548
GOOGL,5,20120112,102000,628.4500000,628.8400000,628.3900000,628.6800000,1827
GOOGL,5,20120112,102500,628.5800000,629.2500000,628.5800000,629.2500000,700
GOOGL,5,20120112,103000,628.7500000,630.0000000,628.0900000,629.7700000,1980
GOOGL,5,20120112,103500,630.0500000,630.0500000,628.6900000,628.7100000,1400
GOOGL,5,20120112,104000,628.4700000,628.5300000,628.0700000,628.2200000,2275
GOOGL,5,20120112,104500,627.8600000,628.3200000,626.6300000,627.1400000,2220
GOOGL,5,20120112,105000,627.5000000,628.3200000,627.5000000,628.0500000,970
GOOGL,5,20120112,105500,628.3400000,628.7300000,628.2800000,628.7300000,1500
GOOGL,5,20120112,110000,628.7000000,628.7000000,628.0400000,628.2100000,800
GOOGL,5,20120112,110500,627.9400000,628.2000000,627.9400000,627.9600000,600
GOOGL,5,20120112,111000,628.3400000,628.5400000,627.9000000,628.0300000,1099
GOOGL,5,20120112,111500,628.0200000,628.0700000,627.9600000,628.0100000,690
GOOGL,5,20120112,112000,627.8300000,628.3800000,627.8300000,628.2200000,500
GOOGL,5,20120112,112500,628.2500000,628.2500000,628.1300000,628.1300000,300
GOOGL,5,20120112,113000,627.9700000,629.9900000,627.9700000,629.9900000,1400
GOOGL,5,20120112,113500,630.0300000,630.0350000,628.8100000,628.8100000,1640
GOOGL,5,20120112,114000,629.3800000,629.6800000,629.3800000,629.6800000,720
GOOGL,5,20120112,114500,629.6300000,629.8200000,629.6300000,629.6400000,1500
GOOGL,5,20120112,115000,629.4600000,629.7600000,629.4600000,629.7600000,700
GOOGL,5,20120112,115500,629.8700000,629.9300000,629.1900000,629.2600000,700
GOOGL,5,20120112,120000,628.9500000,628.9700000,628.8500000,628.8500000,500
GOOGL,5,20120112,120500,628.9700000,629.2600000,628.9700000,629.1400000,600
GOOGL,5,20120112,121000,629.1700000,629.1800000,628.8200000,628.8900000,1100
GOOGL,5,20120112,121500,628.8300000,629.2200000,628.6600000,629.2200000,2104
GOOGL,5,20120112,122000,628.8600000,628.8600000,628.0900000,628.2300000,1900
GOOGL,5,20120112,122500,628.2200000,628.2200000,627.7600000,627.8400000,500
GOOGL,5,20120112,123000,627.9200000,628.4900000,627.9200000,628.4050000,1000
GOOGL,5,20120112,123500,628.5500000,628.8700000,628.5400000,628.5400000,701
GOOGL,5,20120112,124000,628.4400000,628.4400000,628.0400000,628.0400000,620
GOOGL,5,20120112,124500,628.0900000,628.0900000,627.5000000,627.6500000,1300
GOOGL,5,20120112,125000,627.8600000,627.8600000,627.4600000,627.4600000,2700
GOOGL,5,20120112,125500,627.3700000,628.0500000,627.3700000,628.0500000,1100
GOOGL,5,20120112,130000,628.1600000,628.6000000,628.1200000,628.3700000,900
GOOGL,5,20120112,130500,628.3300000,628.9500000,628.2000000,628.7100000,1417
GOOGL,5,20120112,131000,629.0000000,629.0000000,628.7200000,628.9100000,2890
GOOGL,5,20120112,131500,628.7500000,629.0000000,628.6200000,628.6600000,667
GOOGL,5,20120112,132000,628.8200000,628.8300000,628.6600000,628.6600000,800
GOOGL,5,20120112,132500,628.6400000,628.8400000,628.4700000,628.8400000,500
GOOGL,5,20120112,133000,628.5900000,628.5900000,628.5400000,628.5400000,600
GOOGL,5,20120112,133500,628.6000000,628.6000000,628.4650000,628.4650000,800
GOOGL,5,20120112,134000,628.5800000,628.5800000,627.5300000,627.5600000,1982
GOOGL,5,20120112,134500,627.5300000,627.8700000,627.5300000,627.8700000,400
GOOGL,5,20120112,135000,628.0900000,628.1500000,627.9800000,628.1400000,1200
GOOGL,5,20120112,135500,628.4800000,628.4800000,628.4800000,628.4800000,100
GOOGL,5,20120112,140000,628.3800000,628.9300000,628.3800000,628.9300000,800
GOOGL,5,20120112,140500,628.7900000,629.7600000,628.7900000,629.6300000,1465
GOOGL,5,20120112,141000,629.5000000,629.5000000,629.1900000,629.4600000,400
GOOGL,5,20120112,141500,629.1800000,629.3200000,628.9700000,629.0100000,1427
GOOGL,5,20120112,142000,628.9700000,629.3300000,628.9700000,629.3300000,1000
GOOGL,5,20120112,142500,629.3800000,629.9000000,629.3500000,629.7300000,2199
GOOGL,5,20120112,143000,629.7300000,629.7800000,629.5800000,629.6000000,700
GOOGL,5,20120112,143500,629.7600000,630.2800000,629.7600000,630.2650000,3160
GOOGL,5,20120112,144000,630.2800000,630.6400000,629.6600000,629.6600000,4669
GOOGL,5,20120112,144500,629.5100000,629.6900000,629.4500000,629.5800000,1300
GOOGL,5,20120112,145000,629.5100000,629.7800000,629.4900000,629.4900000,1800
GOOGL,5,20120112,145500,629.5550000,629.5550000,629.0100000,629.1500000,1080
GOOGL,5,20120112,150000,629.2900000,629.6950000,629.2900000,629.6950000,940
GOOGL,5,20120112,150500,629.9000000,629.9000000,629.3500000,629.3500000,1200
GOOGL,5,20120112,151000,629.3400000,629.7300000,629.3400000,629.7300000,904
GOOGL,5,20120112,151500,629.6200000,629.7400000,629.3200000,629.7200000,800
GOOGL,5,20120112,152000,629.7100000,630.2700000,629.7100000,629.8200000,800
GOOGL,5,20120112,152500,629.5800000,630.1000000,629.4100000,630.1000000,2100
GOOGL,5,20120112,153000,630.0100000,630.1200000,629.8300000,629.8300000,1700
GOOGL,5,20120112,153500,629.9600000,629.9900000,628.8300000,628.8300000,2100
GOOGL,5,20120112,154000,628.7500000,628.9900000,628.6000000,628.9900000,1213
GOOGL,5,20120112,154500,629.0300000,629.7100000,629.0300000,629.2400000,3294
GOOGL,5,20120112,155000,629.4000000,629.6100000,629.1300000,629.5400000,1253
GOOGL,5,20120112,155500,629.6200000,629.6700000,629.3700000,629.3700000,1600
GOOGL,5,20120112,160000,629.4800000,629.6500000,629.2400000,629.4300000,4635
GOOGL,5,20120113,093500,625.9500000,626.3100000,623.7700000,623.7800000,2560
GOOGL,5,20120113,094000,625.0050000,625.5800000,624.7500000,625.2100000,1406
GOOGL,5,20120113,094500,624.9700000,625.2500000,624.2100000,624.2200000,2820
GOOGL,5,20120113,095000,624.1700000,624.7700000,623.6600000,624.1800000,3340
GOOGL,5,20120113,095500,624.1900000,625.4300000,623.5800000,625.4300000,14103
GOOGL,5,20120113,100000,625.2100000,625.2200000,624.4800000,624.4900000,3133
GOOGL,5,20120113,100500,624.4100000,624.6600000,624.0700000,624.6600000,1600
GOOGL,5,20120113,101000,624.4600000,624.9800000,623.7700000,623.7700000,3200
GOOGL,5,20120113,101500,623.6200000,624.2500000,623.1100000,623.7100000,4338
GOOGL,5,20120113,102000,623.5000000,623.5900000,622.5500000,622.5500000,2568
GOOGL,5,20120113,102500,622.5500000,622.8500000,621.1100000,621.9000000,7303
GOOGL,5,20120113,103000,622.1800000,622.9900000,622.1800000,622.9600000,1982
GOOGL,5,20120113,103500,623.2700000,623.4500000,622.5000000,622.5500000,1800
GOOGL,5,20120113,104000,622.8300000,623.2100000,622.5800000,623.2100000,3333
GOOGL,5,20120113,104500,623.4200000,623.4300000,622.4500000,622.4500000,1506
GOOGL,5,20120113,105000,622.5200000,622.5200000,622.2200000,622.2200000,700
GOOGL,5,20120113,105500,622.3700000,623.1400000,622.3700000,623.1300000,900
GOOGL,5,20120113,110000,623.5100000,623.9800000,623.5100000,623.9800000,3185
GOOGL,5,20120113,110500,624.1200000,624.5700000,623.7700000,624.2900000,2366
GOOGL,5,20120113,111000,624.0900000,624.9600000,623.8700000,624.7200000,3311
GOOGL,5,20120113,111500,624.8800000,626.2500000,624.5000000,626.2400000,5598
GOOGL,5,20120113,112000,626.3200000,626.3800000,625.7100000,625.7100000,2400
GOOGL,5,20120113,112500,625.6300000,625.7400000,625.3900000,625.6700000,1100
GOOGL,5,20120113,113000,625.8000000,625.8200000,624.6800000,625.1400000,1300
GOOGL,5,20120113,113500,625.6500000,626.0200000,625.5600000,625.9900000,1200
GOOGL,5,20120113,114000,625.8800000,625.8800000,625.5000000,625.5000000,700
GOOGL,5,20120113,114500,624.8100000,625.2500000,624.7600000,625.0700000,1500
GOOGL,5,20120113,115000,624.7500000,624.7500000,624.5200000,624.5200000,1653
GOOGL,5,20120113,115500,625.2400000,625.8000000,625.1700000,625.3300000,1254
GOOGL,5,20120113,120000,625.1100000,625.1100000,625.1100000,625.1100000,100
GOOGL,5,20120113,120500,624.9400000,625.3400000,624.9400000,625.3400000,700
GOOGL,5,20120113,121000,625.2300000,625.6800000,625.2300000,625.5600000,1042
GOOGL,5,20120113,121500,625.6100000,625.6100000,625.0300000,625.1700000,1150
